train_start,train_end,test_start,test_end,status,best_train_calmar,opt_time_sec,train_coverage,test_coverage,Sharpe,Sortino,MaxDrawdown,Calmar,WinRate,ProfitFactor,Trades,FinalEquity,best_params
2022-08-10,2022-09-09,2022-09-09,2022-09-16,ok,49.77335027902854,9.976207256317139,0.9738425925925925,0.9821428571428571,-16.230205244599365,-26.513417015626814,-0.047624847516473445,-17.84262566690132,0.4444444444444444,0.43410286499111683,18,843640.4569623328,"{'rsi_window': 21, 'rsi_lower': 29, 'rsi_upper': 80, 'macd_fast': 16, 'macd_slow': 23, 'macd_signal': 13, 'bb_window': 37, 'bb_std': 2.501057588723695, 'bb_lower_pct': 0.0753635294961366, 'bb_upper_pct': 0.7061581641551931, 'sl': 0.027821035176995162, 'tp': 0.049949364196832886, 'capital_fraction': 0.308488007587221}"
2022-08-17,2022-09-16,2022-09-16,2022-09-23,ok,31.666892300260272,10.108213901519775,0.9799768518518519,0.9895833333333334,-1.5539732106213897,-2.1885464324415116,-0.026923793542375396,-6.558508645419746,0.4444444444444444,0.9199475424925067,18,840598.1218898855,"{'rsi_window': 18, 'rsi_lower': 24, 'rsi_upper': 68, 'macd_fast': 20, 'macd_slow': 36, 'macd_signal': 12, 'bb_window': 29, 'bb_std': 2.5854865862228427, 'bb_lower_pct': 0.13147267222031994, 'bb_upper_pct': 0.7254077104448312, 'sl': 0.018293239151364573, 'tp': 0.0492894223489051, 'capital_fraction': 0.37735012897514053}"
2022-08-24,2022-09-23,2022-09-23,2022-09-30,ok,-3.0990612660745724,10.020912170410156,0.9824074074074074,0.9662698412698413,-33.91702249124904,-40.85691695949288,-0.09630982463885329,-10.316536440144192,0.5,0.29619300828806694,62,765056.1142570485,"{'rsi_window': 5, 'rsi_lower': 43, 'rsi_upper': 62, 'macd_fast': 5, 'macd_slow': 21, 'macd_signal': 7, 'bb_window': 34, 'bb_std': 2.168203250685739, 'bb_lower_pct': 4.27069159604042e-05, 'bb_upper_pct': 0.8128430059346543, 'sl': 0.019801197510286916, 'tp': 0.006010756025358453, 'capital_fraction': 0.43724312865844056}"
2022-08-31,2022-09-30,2022-09-30,2022-10-07,ok,151.22082203414845,9.891742944717407,0.9809027777777778,0.9657738095238095,12.218515379305753,18.329115847322246,-0.00950960973417736,144.8807748852495,0.6666666666666666,7.392041889637421,3,777413.7388581514,"{'rsi_window': 12, 'rsi_lower': 20, 'rsi_upper': 83, 'macd_fast': 19, 'macd_slow': 26, 'macd_signal': 13, 'bb_window': 23, 'bb_std': 2.626865106493635, 'bb_lower_pct': 0.06094730267264424, 'bb_upper_pct': 0.9061101928859981, 'sl': 0.027393786148490595, 'tp': 0.0401204664138905, 'capital_fraction': 0.3186376632051308}"
2022-09-07,2022-10-07,2022-10-07,2022-10-14,ok,52.48434230905052,9.724889993667603,0.9777777777777777,0.9756944444444444,-17.224487336438127,-17.946392957832984,-0.022248325769379296,-30.632358742659054,0.26666666666666666,0.39427354973779793,15,761122.8952815231,"{'rsi_window': 15, 'rsi_lower': 34, 'rsi_upper': 76, 'macd_fast': 16, 'macd_slow': 31, 'macd_signal': 14, 'bb_window': 12, 'bb_std': 2.5856167526454135, 'bb_lower_pct': 0.20648835564862222, 'bb_upper_pct': 0.9751388989814129, 'sl': 0.011630354214754847, 'tp': 0.05678014421736385, 'capital_fraction': 0.32672780069792684}"
2022-09-14,2022-10-14,2022-10-14,2022-10-21,ok,31.80607758945251,9.768043994903564,0.9762731481481481,0.9771825396825397,-14.047707508980308,-15.955470700195882,-0.0030419697263387446,-46.658305713647145,0.5,0.32779285529114577,6,758948.5231647425,"{'rsi_window': 25, 'rsi_lower': 20, 'rsi_upper': 73, 'macd_fast': 19, 'macd_slow': 35, 'macd_signal': 14, 'bb_window': 34, 'bb_std': 2.499679702890685, 'bb_lower_pct': 0.22009991045384594, 'bb_upper_pct': 0.9290093536685727, 'sl': 0.02832555925286619, 'tp': 0.03852135448574807, 'capital_fraction': 0.0670213622599259}"
2022-09-21,2022-10-21,2022-10-21,2022-10-28,ok,62.959825782996106,9.829041957855225,0.9733796296296297,0.9747023809523809,-0.8906102847723119,-0.7736394773136976,-0.016803091925484348,-3.116596669693683,0.2727272727272727,0.9490503238177986,11,758183.2167881291,"{'rsi_window': 12, 'rsi_lower': 27, 'rsi_upper': 80, 'macd_fast': 11, 'macd_slow': 28, 'macd_signal': 10, 'bb_window': 15, 'bb_std': 2.5908831053279324, 'bb_lower_pct': 0.15162608324571605, 'bb_upper_pct': 0.9661271178761681, 'sl': 0.005602686915723871, 'tp': 0.04741781986175274, 'capital_fraction': 0.3774100813416769}"
2022-09-28,2022-10-28,2022-10-28,2022-11-04,ok,47.1031985241703,9.76786994934082,0.9723379629629629,1.0034722222222223,-14.831612162654608,-17.117580272910526,-0.007622529357710461,-34.90436804621228,0.4444444444444444,0.11944239970773211,9,753763.876559801,"{'rsi_window': 14, 'rsi_lower': 28, 'rsi_upper': 85, 'macd_fast': 16, 'macd_slow': 22, 'macd_signal': 6, 'bb_window': 11, 'bb_std': 2.178274321374646, 'bb_lower_pct': 0.09488198094564314, 'bb_upper_pct': 0.8748333581955264, 'sl': 0.019376473250383337, 'tp': 0.05320315593916866, 'capital_fraction': 0.10618778821600722}"
2022-10-05,2022-11-04,2022-11-04,2022-11-11,ok,25.104419890423188,10.029871225357056,0.9806712962962963,0.9920634920634921,-0.19383073489967978,-0.1265122859470667,-0.024587065640540584,-1.2760476518888149,0.4,0.9773945459424341,10,753316.9955833138,"{'rsi_window': 15, 'rsi_lower': 22, 'rsi_upper': 85, 'macd_fast': 20, 'macd_slow': 31, 'macd_signal': 14, 'bb_window': 25, 'bb_std': 2.9098438132310265, 'bb_lower_pct': 0.17733620547915643, 'bb_upper_pct': 0.8236529691075909, 'sl': 0.012005262844030667, 'tp': 0.024758646190621843, 'capital_fraction': 0.4323706153528538}"
2022-10-12,2022-11-11,2022-11-11,2022-11-18,ok,-2.8431808611761467,10.306087017059326,0.9879629629629629,0.9885912698412699,-23.05157336630233,-27.04861885475633,-0.06763396888121054,-14.290100549142213,0.5454545454545454,0.3741390806321183,55,708348.4314966729,"{'rsi_window': 16, 'rsi_lower': 32, 'rsi_upper': 72, 'macd_fast': 5, 'macd_slow': 27, 'macd_signal': 12, 'bb_window': 18, 'bb_std': 1.6297069746672468, 'bb_lower_pct': 0.1941421260124817, 'bb_upper_pct': 0.7474273747508625, 'sl': 0.011681622457388356, 'tp': 0.00545420817880176, 'capital_fraction': 0.4999849527304196}"
2022-10-19,2022-11-18,2022-11-18,2022-11-25,ok,-2.3161202546694386,9.984139204025269,0.9887731481481481,0.9945436507936508,-37.96502299116407,-44.48580651871008,-0.08000334541631704,-12.310928712161148,0.3253012048192771,0.31018592283863483,83,654865.9480218812,"{'rsi_window': 21, 'rsi_lower': 42, 'rsi_upper': 84, 'macd_fast': 5, 'macd_slow': 26, 'macd_signal': 6, 'bb_window': 13, 'bb_std': 1.5630054772374762, 'bb_lower_pct': 0.28730282953469016, 'bb_upper_pct': 0.7598512010805514, 'sl': 0.007554844234950022, 'tp': 0.007287591387631957, 'capital_fraction': 0.4887595809918549}"
2022-10-26,2022-11-25,2022-11-25,2022-12-02,ok,14.78117818784438,9.90770697593689,0.9925925925925926,0.9866071428571429,-19.501343299199515,-20.45174339385067,-0.03401866605522286,-23.087161723899808,0.3333333333333333,0.1375245891183932,15,636307.989279043,"{'rsi_window': 15, 'rsi_lower': 20, 'rsi_upper': 66, 'macd_fast': 11, 'macd_slow': 25, 'macd_signal': 8, 'bb_window': 11, 'bb_std': 2.355395997732694, 'bb_lower_pct': 0.1400640828093997, 'bb_upper_pct': 0.8030692264017355, 'sl': 0.009003813832362064, 'tp': 0.057776783809299806, 'capital_fraction': 0.44111624554672774}"
2022-11-02,2022-12-02,2022-12-02,2022-12-09,ok,29.231310104593767,10.319928884506226,0.9913194444444444,0.9920634920634921,-16.44943792935279,-19.294829026897858,-0.019917249400857706,-32.30036619753561,0.2222222222222222,0.09829083168298546,9,624109.7876768039,"{'rsi_window': 20, 'rsi_lower': 27, 'rsi_upper': 84, 'macd_fast': 9, 'macd_slow': 26, 'macd_signal': 14, 'bb_window': 10, 'bb_std': 2.2870603986243956, 'bb_lower_pct': 0.028194900376205766, 'bb_upper_pct': 0.8907989709544046, 'sl': 0.027345450177017998, 'tp': 0.037523001650082086, 'capital_fraction': 0.4326520511247244}"
2022-11-09,2022-12-09,2022-12-09,2022-12-16,ok,69.09052244945447,9.739268064498901,0.9903935185185185,0.9871031746031746,-8.571665230679226,-9.067746068695566,-0.013301936074411103,-23.122038087227622,0.42857142857142855,0.5074124290309652,7,619822.1324564742,"{'rsi_window': 18, 'rsi_lower': 25, 'rsi_upper': 79, 'macd_fast': 10, 'macd_slow': 33, 'macd_signal': 9, 'bb_window': 14, 'bb_std': 2.995350975743031, 'bb_lower_pct': 0.19198186408438705, 'bb_upper_pct': 0.8633298252378384, 'sl': 0.02828523700188428, 'tp': 0.020463297864548653, 'capital_fraction': 0.21648482242082545}"
2022-11-16,2022-12-16,2022-12-16,2022-12-23,ok,-3.7605052182243752,10.506455898284912,0.9896990740740741,0.9935515873015873,-35.492763185627936,-37.20017781232297,-0.06704482597793904,-14.379201097848854,0.2222222222222222,0.24499849775285207,54,582285.6457107073,"{'rsi_window': 9, 'rsi_lower': 40, 'rsi_upper': 56, 'macd_fast': 17, 'macd_slow': 32, 'macd_signal': 6, 'bb_window': 35, 'bb_std': 1.698263024321521, 'bb_lower_pct': 0.1527748009441205, 'bb_upper_pct': 0.9659955119603947, 'sl': 0.0035957307914336635, 'tp': 0.016554567164236596, 'capital_fraction': 0.4877186649928244}"
2022-11-23,2022-12-23,2022-12-23,2022-12-30,ok,31.044014980889276,10.594493865966797,0.9891203703703704,0.9930555555555556,-8.487984354288931,-8.964093117204877,-0.007783122199091386,-23.621245147763624,0.0,0.0,2,580068.8954699053,"{'rsi_window': 17, 'rsi_lower': 40, 'rsi_upper': 81, 'macd_fast': 19, 'macd_slow': 24, 'macd_signal': 13, 'bb_window': 30, 'bb_std': 2.9421668754201664, 'bb_lower_pct': 0.16678646099059877, 'bb_upper_pct': 0.9074722778224582, 'sl': 0.010164434621638995, 'tp': 0.034057015703866475, 'capital_fraction': 0.2566032739960701}"
2022-11-30,2022-12-30,2022-12-30,2023-01-06,ok,4.512208992071906,10.704828023910522,0.9892361111111111,0.9900793650793651,-3.3727271622274126,-3.97197875252916,-0.005635831301198713,-15.70113440595924,0.4,0.5265794909094544,5,579061.223355674,"{'rsi_window': 25, 'rsi_lower': 20, 'rsi_upper': 74, 'macd_fast': 17, 'macd_slow': 23, 'macd_signal': 10, 'bb_window': 23, 'bb_std': 2.745809486324095, 'bb_lower_pct': 0.18518106992650596, 'bb_upper_pct': 0.8625806327665774, 'sl': 0.026570574272647942, 'tp': 0.018620324687170862, 'capital_fraction': 0.28457225368703337}"
2022-12-07,2023-01-06,2023-01-06,2023-01-13,ok,-3.4794626447422052,10.765393018722534,0.9905092592592593,0.9930555555555556,-63.76252761702029,-68.74126450376089,-0.10597280203157644,-9.409941977340814,0.12903225806451613,0.05687899525673613,62,518159.29013813817,"{'rsi_window': 5, 'rsi_lower': 39, 'rsi_upper': 59, 'macd_fast': 7, 'macd_slow': 22, 'macd_signal': 8, 'bb_window': 23, 'bb_std': 1.5134259569198045, 'bb_lower_pct': 0.29096116757049295, 'bb_upper_pct': 0.9735349592002869, 'sl': 0.005698611035802583, 'tp': 0.024949865360771453, 'capital_fraction': 0.49142097427018805}"
2022-12-14,2023-01-13,2023-01-13,2023-01-20,ok,-3.6687922720253523,11.130345344543457,0.991550925925926,0.9841269841269841,-26.00271587105879,-31.517710423763344,-0.07886810232349162,-12.498940882658239,0.29213483146067415,0.43524076773233367,89,478728.2922986244,"{'rsi_window': 5, 'rsi_lower': 42, 'rsi_upper': 77, 'macd_fast': 9, 'macd_slow': 35, 'macd_signal': 8, 'bb_window': 24, 'bb_std': 1.8808564573864417, 'bb_lower_pct': 0.287652390472198, 'bb_upper_pct': 0.8179226523951622, 'sl': 0.003052353887834344, 'tp': 0.02440464011219753, 'capital_fraction': 0.49895667647004044}"
2022-12-21,2023-01-20,2023-01-20,2023-01-27,ok,46.80698917384408,11.177897930145264,0.9888888888888889,0.9841269841269841,-8.967180209243326,-8.15931050545339,-0.025249482440713233,-19.064306086905127,0.5,0.6042324381500145,12,473022.678259337,"{'rsi_window': 22, 'rsi_lower': 45, 'rsi_upper': 81, 'macd_fast': 15, 'macd_slow': 38, 'macd_signal': 12, 'bb_window': 25, 'bb_std': 2.9196087052471595, 'bb_lower_pct': 0.08066524679514099, 'bb_upper_pct': 0.9944200549286984, 'sl': 0.016476981213249572, 'tp': 0.012226423487756903, 'capital_fraction': 0.3168232605948355}"
2022-12-28,2023-01-27,2023-01-27,2023-02-03,ok,53.76239847354536,11.320935249328613,0.9884259259259259,0.9915674603174603,3.851279661932971,4.741214514944206,-0.024961005903238465,20.480131199175297,0.625,1.4786086758540622,8,476718.9652011385,"{'rsi_window': 7, 'rsi_lower': 43, 'rsi_upper': 85, 'macd_fast': 20, 'macd_slow': 25, 'macd_signal': 8, 'bb_window': 18, 'bb_std': 2.412613232800821, 'bb_lower_pct': 0.06771386718671406, 'bb_upper_pct': 0.8982849192851117, 'sl': 0.016154530750714033, 'tp': 0.052261271195636325, 'capital_fraction': 0.4300730253518141}"
2023-01-04,2023-02-03,2023-02-03,2023-02-10,ok,63.20799288170336,11.121369123458862,0.9878472222222222,0.9945436507936508,-17.76819762445052,-20.8859843024873,-0.005927149939323528,-42.723290469488596,0.0,0.0,5,474111.306205759,"{'rsi_window': 20, 'rsi_lower': 44, 'rsi_upper': 82, 'macd_fast': 15, 'macd_slow': 32, 'macd_signal': 8, 'bb_window': 20, 'bb_std': 2.9316908040271974, 'bb_lower_pct': 0.21230509098302658, 'bb_upper_pct': 0.867015886203412, 'sl': 0.01255463385821427, 'tp': 0.03275692295702436, 'capital_fraction': 0.07758078212840135}"
2023-01-11,2023-02-10,2023-02-10,2023-02-17,ok,-2.6715973406596496,11.199020147323608,0.9895833333333334,0.9970238095238095,-56.69662496001958,-58.94195927552568,-0.10064800757156833,-9.89966050889406,0.323943661971831,0.15323631799643256,71,426392.9478689956,"{'rsi_window': 5, 'rsi_lower': 30, 'rsi_upper': 71, 'macd_fast': 6, 'macd_slow': 23, 'macd_signal': 6, 'bb_window': 12, 'bb_std': 2.1233751289413396, 'bb_lower_pct': 0.29175493135157454, 'bb_upper_pct': 0.7199120141341263, 'sl': 0.0060422533016538035, 'tp': 0.0050435950580013655, 'capital_fraction': 0.4768177264755472}"
